Date,TwoEngine_70_30,Engine1_Carry,Engine2_Directional,SP500_SPY,NASDAQ_QQQ,60_40_SPY_AGG,BTC_Overlay_30pct
2022-02-23,1952795.716533801,1472683.3342684105,3521824.7403421053,1760655.9599381748,2206901.142733251,1493791.7475030925,2518460.417027775
2022-02-24,1953535.8032364126,1473396.3476912812,3522295.2177804005,1787152.396985612,2281063.487091354,1508373.733202365,2539683.5647832546
2022-02-25,1953709.2012087642,1473498.8210583269,3522765.758069359,1826584.1957928655,2316435.549483558,1528948.4857856215,2557444.065450528
2022-02-28,1960194.2746897445,1480230.4877462853,3524177.75612418,1821910.7296071423,2323335.727743405,1531010.697576613,2638967.4348699874
2022-03-01,1956775.9818766878,1476458.1608884886,3524648.547899763,1794162.596264197,2287762.593611572,1520471.1993928445,2660501.593204195
2022-03-02,1955666.5019344843,1475177.7118696577,3525119.4025680018,1827168.1771361558,2326149.474089414,1529954.4995939648,2653003.2928759763
2022-03-03,1957814.1593834332,1478461.235938682,3519715.121133017,1818071.9071116906,2292920.8490217435,1527452.614559104,2626572.930499372
2022-03-04,1960644.1129278846,1481429.5407353707,3520185.3167491565,1803300.4638532256,2259692.01428594,1522453.5539385194,2565302.094872859
2022-03-07,1959598.9934678678,1480046.8317112238,3521596.2805092284,1750140.930260197,2176352.286074548,1491991.732495017,2544866.0503823077
2022-03-08,1954268.950146574,1474211.1273958422,3522066.727427778,1736871.7110242718,2166236.2179894345,1483081.8772125628,2558648.002471375
2022-03-09,1950260.6687755012,1469807.2049182225,3522537.237192913,1783438.636423751,2244216.619051026,1505690.9943143,2623201.237052366
2022-03-10,1953632.0573874912,1473352.8196188658,3523007.8098130296,1775385.267152276,2219295.25508434,1498242.179096726,2575732.380741382
2022-03-11,1952516.3214587318,1472066.4031496185,3523478.4452965246,1752811.3862092174,2173271.0031907223,1486701.5497015798,2563384.619758373
2022-03-14,1962116.1201886781,1482158.5391576102,3524890.729011263,1740001.0863829916,2131533.4162780396,1474422.5201212214,2582059.4378842227
2022-03-15,1962760.319712622,1482768.853979321,3525361.6160322614,1778264.5186438144,2198392.8098926386,1495195.056057135,2575896.2734999205
2022-03-16,1970847.2948425056,1491411.5501225786,3525832.565958638,1817696.048211168,2279924.1504561673,1515532.348952387,2611597.3092842116
2022-03-17,1973789.0007434296,1494506.2994476028,3526303.5787987974,1840437.261752131,2307525.492499953,1527922.327405018,2608174.896840266
2022-03-18,1973104.947178222,1493680.8078841683,3526774.6545611434,1860595.2530717019,2354756.174831345,1539323.2284721048,2624655.3744795998
2022-03-21,1975834.084609957,1496373.8765203434,3528188.2594653657,1860051.1192336245,2348209.4970438806,1533015.6485999972,2611851.8507067813
2022-03-22,1976668.9011250893,1497191.4027230165,3528659.5870005274,1881816.3381367691,2394357.8724722844,1542117.1977751132,2636527.364493834
2022-03-23,1976657.8209315382,1497093.6955386342,3529130.9774999158,1857581.5162500693,2359947.767474677,1532743.7211090021,2646747.9675557776
2022-03-24,1970240.6413656052,1490064.7198607961,3529602.4309719424,1885583.273578897,2412401.91200563,1545233.7774884647,2666765.6036367337
2022-03-25,1969647.5936458476,1489939.0650000288,3526755.5388041,1894791.9512616484,2410389.0979280076,1544849.4827927765,2674072.359155357
2022-03-28,1982966.3990645192,1482488.031014264,3648280.7905757963,1908269.2929403419,2447683.3977643405,1552956.7785358324,2724799.9110526047
2022-03-29,1985588.8374585547,1481668.4747747798,3669069.4231957854,1931876.381999987,2489807.8223825665,1567403.7485792823,2730912.6148061925
2022-03-30,1983663.7188723027,1482048.9597684524,3655013.1949724955,1919947.3043667483,2462306.701706395,1563298.1915767058,2724210.933042953
2022-03-31,1974663.2013742214,1482968.9995142787,3594438.995799765,1890396.6098927157,2431786.7792500574,1548569.3393258718,2698000.9725035136
2022-04-01,1979162.0229688627,1479173.193818388,3643203.456127675,1895754.6185244122,2427158.3552121934,1550102.530955644,2711458.7281458504
2022-04-04,1982582.0023425615,1477690.1279810152,3672514.0712350872,1911994.496197956,2477130.238715546,1558592.561026784,2718271.5845621843
2022-04-05,1977221.9432403862,1483176.7130877983,3607600.697229447,1887843.8117800334,2422127.7876950707,1540478.3644352579,2699868.316553088
2022-04-06,1951556.2094302878,1481069.7225272104,3463461.5442921305,1868966.46004523,2369539.874895209,1529663.0464919165,2658352.3447979568
2022-04-07,1951825.5208731075,1479657.2203935059,3472761.990379588,1878383.9332704998,2375174.4963037507,1532953.7362667597,2664084.9491168056
2022-04-08,1954271.869891423,1484269.5825463785,3462011.900381929,1873361.3975543126,2341971.450748317,1527406.8840799748,2641991.109571675
2022-04-11,1954959.7952580766,1484112.5016341323,3466728.331797679,1841341.234716675,2286566.227244184,1509117.540161501,2590902.682752592
2022-04-12,1959490.9540730931,1488646.2396687972,3468801.2318857736,1834518.9648883513,2276907.44535733,1507672.7773277815,2603048.9318073234
2022-04-13,1952460.023199614,1480752.299098127,3470232.617486661,1855530.4466912004,2323190.008390909,1519244.3702352177,2623522.9594291793
2022-04-14,1950054.9197902663,1478132.659194024,3470308.465694376,1832426.163144969,2270065.9741747472,1502966.2418966638,2600228.988758141
2022-04-18,1939088.4411803808,1465921.9927896054,3472217.5945914537,1833179.4963854144,2271809.3647013544,1501486.5068765965,2618833.326412314
2022-04-19,1940702.4704384506,1467581.1823964063,3472681.445055219,1862771.6538040608,2322586.164167623,1512378.8218201548,2632097.301874463
2022-04-20,1938169.8797116703,1464761.1971912573,3473145.3574843556,1861390.0492567604,2288712.599922581,1515170.377206297,2629901.0537140775
2022-04-21,1939160.3026406302,1465746.6312227761,3473609.3318871413,1833556.0283856874,2241356.3263794705,1498242.0768314567,2613995.1942893323
2022-04-22,1941121.2258850054,1467780.1371889547,3474073.3682718556,1783244.6490757372,2182664.9742254876,1472993.9287629863,2599010.468741082
2022-04-25,1946425.2113933344,1473254.9272409996,3475465.8494003746,1793583.191999207,2210703.054990491,1482067.293668572,2613920.92914812
2022-04-26,1948116.3265404617,1474999.165453669,3475930.133795614,1741639.545794975,2127259.9603894874,1458144.685628148,2568794.2819162654
2022-04-27,1946457.5500438951,1473120.5351636242,3476394.4802141935,1746537.1541975215,2124710.815227433,1458248.3400392402,2591752.0515018525
2022-04-28,1946797.84102945,1473404.1088883332,3476858.8886643983,1790653.4580264022,2200172.053670001,1480123.5703876077,2602549.497238837
2022-04-29,1944169.349157415,1470477.84744229,3477323.3591545154,1724478.463803281,2101167.180563252,1443757.023550029,2579943.336440106
2022-05-02,1946959.1083594237,1473237.8127982037,3478717.1429472244,1734858.8735312147,2136248.223586734,1445827.8479735479,2579307.6328329304
2022-05-03,1946797.1897993097,1472978.4354277554,3479181.8616798804,1742811.547080057,2138528.5742021725,1451106.844747597,2563906.5258598244
2022-05-04,1951238.8175353035,1477694.9720887018,3479646.642493899,1795885.4623848575,2210837.032927532,1481363.9536022379,2603835.4455960407
2022-05-05,1950070.7803627294,1476346.7023780728,3480111.4853975736,1732054.7399718005,2099490.4645029665,1443906.1482292989,2542622.6753255166
2022-05-06,1951294.2864454875,1477585.4405897495,3480576.390399199,1721716.1970483307,2074336.7882448216,1436300.105595429,2531719.131138084
2022-05-09,1944788.7607041688,1470298.2078691544,3481971.4780747397,1666591.3468046114,1993174.2539273903,1411536.267596292,2407817.7711989153
2022-05-10,1952761.9996431456,1478825.3497124936,3482436.6315511344,1670442.0158556665,2017389.0362855783,1415208.0115856433,2425351.235161689
2022-05-11,1951932.8551708295,1477843.6682254176,3482901.8471669685,1643905.1928232163,1957557.089487609,1403819.8008251665,2376640.4684842927
2022-05-12,1950691.0533723526,1476415.9285850497,3483367.1249305434,1642189.0577000568,1952928.2461134784,1403978.7321004693,2379607.524477259
2022-05-13,1949336.5875047494,1474866.8971522085,3483832.4648501617,1681450.293030605,2025304.008309559,1421718.1580360841,2385614.085359648
2022-05-16,1953360.5869242325,1478963.2714930454,3485228.857628314,1674627.753962381,2001827.0481116995,1419532.892741405,2401498.6530784243
2022-05-17,1960963.8721748313,1487102.5045966627,3485694.4462551493,1709075.38373921,2053677.3484193662,1433958.0393160724,2415304.2635340705
2022-05-18,1962268.6527167552,1488430.912893082,3486160.0970795555,1640180.124185552,1952861.5716471572,1401576.6875127894,2374911.6241722642
2022-05-19,1967810.4803158354,1494350.8648780098,3486625.8101098416,1630134.379653427,1942397.6641292546,1397847.0376183211,2414678.155319046
2022-05-20,1969336.4805764677,1495920.796983306,3487091.585354318,1630845.980709359,1936360.6895733215,1399898.6668828514,2388293.076076242
2022-05-23,1967725.0583922653,1493912.6161682096,3488489.284456004,1661359.4770661055,1968557.5377580777,1413768.2760568832,2387124.351799031
2022-05-24,1968060.7096204802,1494191.127541951,3488955.3086403627,1648677.0661924216,1926701.4883502016,1411637.9643101238,2401047.619568508
2022-05-25,1967797.1117034233,1493819.6830843778,3489421.395080478,1663242.9447871696,1953666.697278206,1421464.3472634603,2399007.7840260207
2022-05-26,1959972.558602278,1486315.6346911923,3484071.8414595327,1696476.7064744525,2007797.1385331783,1438068.7272741788,2392046.951153833
2022-05-27,1963563.8744759283,1490121.1397804625,3484537.2755216057,1738123.5419397284,2073330.3812060107,1460191.3504132973,2376586.8087018435
2022-05-31,1961355.9412536898,1487387.0464136687,3486399.6336221946,1728370.9996587995,2067830.9957433084,1451573.4521549316,2455024.9486852135
2022-06-01,1963324.473990887,1489434.5034549723,3486865.3786519547,1714391.2563265425,2052536.9634435133,1442145.2206175975,2409078.9193805843
2022-06-02,1959529.2311795997,1485236.1146037856,3487331.1859001797,1747039.1519912346,2108746.8932424285,1459352.4528094383,2425515.249972314
2022-06-03,1956907.2111050037,1482311.9743782466,3487797.055375181,1718367.6604109386,2053878.839495261,1444018.7637934617,2407517.015558755
2022-06-06,1958820.839883761,1484127.8568870143,3489195.037243978,1723599.5301494442,2060720.1010097107,1443117.5975852935,2448541.2245570365
2022-06-07,1957423.985454217,1482530.9637647101,3489661.1557092248,1740132.4754542334,2078495.5556645736,1453626.089157273,2443731.316899623
2022-06-08,1955135.7443508662,1479970.2449999715,3490127.336442823,1721213.6607748163,2063537.4117139818,1441763.0894275233,2421814.2747422038
2022-06-09,1955505.4904845257,1480285.3488317966,3490593.5794530916,1680278.4263654726,2008266.375815024,1420568.608298849,2419579.424280788
2022-06-10,1960115.6312284977,1485186.027940842,3491059.8847483494,1631557.8510051912,1937433.9807465866,1391455.6962300777,2395020.260578745
2022-06-13,1966314.9739428628,1491638.589062489,3492459.174427272,1569610.461693248,1847350.4867026296,1350632.7058936665,2225614.672796457
2022-06-14,1965328.9659333574,1490484.6437887952,3492925.728945705,1564880.7243684065,1850703.9188232005,1344990.5236716846,2217491.486736596
2022-06-15,1968594.591712466,1493937.3326464042,3493392.345790742,1587189.9424896785,1896919.8073904582,1362472.3049962586,2228664.491956655
2022-06-16,1964933.1568289986,1490949.4579811115,3488036.7043943903,1534660.4302628555,1820385.4874427584,1336723.5971268802,2163970.661012193
2022-06-17,1959551.1670064887,1485030.1841072475,3488502.6681189807,1537968.5809152338,1842520.781257003,1338399.0653937617,2167034.3263040907
2022-06-21,1953129.5929651929,1477741.9678541885,3490367.1455773036,1576684.8746880044,1889006.932047808,1356480.4624895891,2178037.720550789
2022-06-22,1954038.2407490362,1478639.4846512927,3490833.4206234613,1573826.4892887226,1886251.2637746641,1359619.6846944608,2155413.0931898765
2022-06-23,1947306.0270413472,1471277.2135871772,3491299.757958888,1589253.8009438016,1914343.2292498706,1369882.4705418807,2191164.7658789065
2022-06-24,1949561.1988874401,1473627.098859067,3491766.157591905,1639782.4568531225,1979936.0176724994,1395148.594302661,2195914.317237917
2022-06-27,1942765.3651536247,1466039.4474846818,3493165.7303597266,1633519.1290573808,1965419.2251420526,1389466.1892342113,2181199.9237553068
2022-06-28,1939400.239578955,1462327.8367016392,3493632.379266339,1600141.5932634505,1905539.264341607,1372652.5199507445,2167050.1588089233
2022-06-29,1935311.9595202876,1457840.3927507328,3494099.090512164,1598838.3375270758,1907286.4288946092,1375146.044456914,2161591.3606261387
2022-06-30,1932468.2004157929,1454696.6999281133,3494565.86410553,1585848.9931672916,1883630.2024429615,1370942.5300044252,2151494.223962643
2022-07-01,1932990.682788245,1455175.2821656317,3495032.7000547657,1602621.8312230592,1896063.3130668039,1384213.4918915394,2134882.5564291743
2022-07-05,1933098.6752770264,1454955.204749222,3496900.6675770227,1605648.6261798458,1928523.2947585825,1386809.9126083679,2166309.28274915
2022-07-06,1930547.3355441515,1452128.6520307125,3497367.8154305797,1611071.1177676131,1940889.101911704,1385886.9494897022,2178039.6124852756
2022-07-07,1932629.2540247408,1454282.6394254342,3497835.0256900038,1635200.5322334287,1982422.052726495,1397089.1370106852,2212883.170852211
2022-07-08,1926301.345679346,1447396.9743107946,3498302.298363631,1633855.4096925901,1984908.9264530232,1394309.7327484537,2215959.684329056
2022-07-11,1927876.686278155,1448836.1489086219,3499704.4909531185,1615190.622858906,1942502.4981957977,1387341.9556968054,2161818.0184799717
2022-07-12,1929583.3988897558,1450585.5239125243,3500172.0133669497,1600898.292002647,1923684.5735832332,1380740.2670631823,2141020.406383309
2022-07-13,1933632.282731079,1454850.7498991473,3500639.5982366847,1592490.872262556,1919719.3298503184,1378396.1886653658,2170742.106732538
2022-07-14,1935354.680309749,1456618.7693874633,3501107.245570667,1588623.2410977953,1926574.848797818,1374445.6675988764,2182474.702428833
2022-07-15,1939483.8362823967,1460975.0228107907,3501574.955377241,1618974.251174839,1961521.0752117257,1392360.1084661619,2191158.5880184495
2022-07-18,1950050.843731412,1472101.8335364072,3502978.4597159773,1605606.4901354816,1944921.0201109403,1383664.7291245363,2244076.1203654427
2022-07-19,1950279.290201594,1472263.9166758303,3503446.419496387,1648988.845996723,2004734.725781331,1405335.9619691144,2271344.120834172
2022-07-20,1955759.2769394128,1478089.3924848037,3503914.4417911274,1659497.817776949,2036522.511438437,1410322.9881495957,2266962.219020916
2022-07-21,1956892.6801986415,1479228.459073159,3504382.526608551,1676396.7947259073,2065756.9585708266,1423654.4592842897,2265209.811267316
2022-07-22,1957760.1707205293,1480080.543828504,3504850.6739570093,1660843.3441776372,2029532.8048857625,1420171.271121492,2252230.5879427847
2022-07-25,1957983.909929606,1480065.9151532366,3506255.4912721342,1662860.893368945,2017973.800708754,1419117.9699555917,2212512.0864246823
2022-07-26,1954056.3993457784,1475739.9532027193,3506723.888828278,1643187.5338695322,1978322.621388406,1408933.8746671928,2208929.822000725
2022-07-27,1956846.9460183184,1478666.139233388,3507192.3489572355,1685855.1924159906,2061925.6927749533,1432855.4147141757,2261889.076364962
2022-07-28,1958610.681088139,1480485.4014241893,3507660.871667365,1707000.0825893332,2082087.79978873,1447743.233758648,2289128.3217273373
2022-07-29,1960132.4615387914,1482043.913921646,3508129.4569670274,1731885.6573145452,2120058.069686131,1460462.5616539011,2288211.8141664346
2022-08-01,1956135.3625557155,1477467.6333537872,3509535.5884868284,1726757.4449375735,2118781.4004237726,1459892.6312251312,2274658.7068807106
2022-08-02,1954093.2857322313,1475179.645877227,3510004.424228245,1715365.23166511,2112463.680237638,1448118.9364314065,2265034.424295728
2022-08-03,1954971.2082305492,1476041.9871177098,3510473.322601012,1742227.027256966,2169992.0032573952,1464307.8560504238,2261354.272332705
2022-08-04,1947404.7045609658,1467796.251271433,3510942.283613496,1741049.6411738822,2180139.940898738,1465127.3373120541,2255165.152437923
2022-08-05,1950259.940023336,1470786.5672920633,3511411.307274065,1738107.2529257732,2162330.7296744483,1457096.812336651,2275057.5486292546
2022-08-08,1946379.1152189977,1466349.4989525035,3512818.7542279786,1736089.5691145156,2155341.0231217737,1458748.8138469062,2291069.921683407
2022-08-09,1949303.9484432323,1469413.3902686809,3513288.02856459,1729195.4122328681,2130946.1358372653,1453972.5651164795,2272659.761673125
2022-08-10,1949063.3909041635,1469070.2116597046,3513757.3655911433,1765515.4708948573,2190422.695149654,1473764.8819475982,2295927.9513258636
2022-08-11,1952385.6542552405,1472563.3810280191,3514226.765316013,1765515.4708948573,2177989.374857679,1470623.4081115364,2296427.0092814392
2022-08-12,1949791.4115385555,1469683.8212063008,3514696.2277475744,1795404.19606345,2220396.012783038,1488197.0002907056,2309446.5861013136
2022-08-15,1954190.0963007333,1474160.8264392072,3516104.991366188,1802802.2354181118,2238339.6212806357,1492626.905473273,2302534.7104359246
2022-08-16,1952344.733584959,1472087.7614871964,3516574.704708299,1806333.7205676127,2233097.7082853625,1493513.8473486765,2295490.0750936116
2022-08-17,1951968.3572438878,1471598.0642681052,3517044.4807989984,1793512.1126655834,2207627.0138099925,1483618.501372493,2279924.1732317004
2022-08-18,1949043.838401169,1468364.085321662,3517514.319646668,1798724.7317512324,2212936.2302759853,1487479.679819729,2276524.635126421
2022-08-19,1952587.5444575225,1472769.177577627,3514209.9277740987,1774553.1812410534,2169790.302513367,1471315.3369926282,2208032.4733878123
2022-08-22,1954916.8058978012,1471729.5953237105,3533958.972032309,1737602.9665929086,2112665.8003179324,1450394.5439228215,2225177.13786728
2022-08-23,1960887.9464901362,1476569.7363790765,3542820.980028402,1733399.1894128884,2110918.845433063,1448060.7034379714,2229415.0655462695
2022-08-24,1964585.9061925013,1481191.069587803,3539219.3039400303,1738948.0891337472,2117034.0262026372,1449301.3247008119,2225489.4381836723
2022-08-25,1969657.203879959,1484765.1068614845,3549746.043301565,1763497.7870835997,2154467.755347472,1464784.5097115596,2232122.3298269184
2022-08-26,1964705.6559036113,1489590.7104161542,3493080.6341808746,1703804.8780750416,2066159.731054484,1433941.9154983975,2190763.0952302897
2022-08-29,1958106.420956472,1482190.412433839,3494480.7338183536,1692539.0729356695,2045796.7619692115,1425487.0433129964,2193010.9380764402
2022-08-30,1953817.0946780622,1477467.2542544636,3494947.5583951096,1673958.6928106628,2023013.8032918652,1416830.895674173,2176971.4698648364
2022-08-31,1957740.6801242973,1481621.2324147583,3495414.4453345463,1661221.626237261,2011253.3080389614,1407339.8661001497,2185519.9642755333
2022-09-01,1956008.8405052293,1479664.0359967502,3495881.3946449943,1666434.2453229101,2012126.5758132632,1407547.261462592,2188254.6746387808
2022-09-02,1963779.6920930755,1488627.439989126,3492763.064192623,1648862.5724835824,1983699.1413251196,1400274.0153842275,2183326.476713619
2022-09-06,1970588.9524903505,1498338.0174423547,3480000.848927688,1642640.9768723543,1969451.5626775548,1391857.5332682193,2146850.1733233505
2022-09-07,1972988.9770779444,1500696.592644751,3481346.8340681572,1672151.1507414237,2009236.5102668116,1410724.3326428616,2162527.13185435
2022-09-08,1969365.1669663633,1496668.6288330497,3481835.7677087947,1683080.8098655366,2019653.6617910357,1414453.1440373724,2164058.1185811157
2022-09-09,1971272.6162021288,1498593.8044505748,3482626.6716855764,1709227.6389027096,2063807.67393753,1427580.7382753652,2233156.6608322775
2022-09-12,1973362.4816875684,1500602.3215592208,3484022.581156657,1727598.146525598,2088337.7971678786,1435928.2174903692,2264524.9267332447
2022-09-13,1977447.3828884568,1504953.9481882849,3484488.00863809,1652477.6566220608,1973819.9982303933,1395237.193280945,2201760.20271502
2022-09-14,1978507.6514343806,1506020.5384521678,3484953.498295567,1658783.389702066,1989478.6434136243,1399163.967217532,2200156.11064479
2022-09-15,1975266.436820011,1502409.771271745,3485419.0501373936,1639950.4625507772,1956346.2560190402,1387940.2051473502,2182756.804272051
2022-09-16,1974529.0309662402,1501522.4986632033,3485884.6641718773,1627439.557493449,1944383.8503539753,1381194.423605848,2185333.209834251
2022-09-19,1975043.9425882848,1501823.0597275698,3487281.8795143585,1640060.5816699131,1959525.453921017,1386782.7276524485,2178713.1065922766
2022-09-20,1979595.4692514567,1506681.3338645345,3487747.742402564,1621234.7893759764,1943906.016678673,1374758.1626638642,2157067.211244874
2022-09-21,1982630.4874036973,1509895.0290856222,3488213.6675249785,1592954.0995106576,1909098.380900735,1362104.5798897827,2145505.8505879915
2022-09-22,1977783.0596988215,1504534.8491875469,3488679.654889916,1579573.818815946,1885601.5022302326,1349434.994323714,2175764.560564219
2022-09-23,1979767.7062449516,1506605.505164072,3489145.704505692,1553108.344357019,1854901.0555113084,1334208.2224261586,2172070.7829624726
2022-09-26,1989769.37916764,1517226.3447790358,3490544.226941214,1537744.1694585108,1847225.314827178,1319425.6418764894,2170349.229280428
2022-09-27,1988435.1932842087,1515686.1441424557,3491010.5256435135,1533818.113235431,1847966.2820095024,1315149.4265675647,2166754.318305083
2022-09-28,1985705.6308423362,1512627.066045944,3491476.8866382428,1563998.425215819,1884726.1377746002,1339155.5907762395,2177711.275793302
2022-09-29,1989515.920771587,1516686.9196504632,3491943.309933723,1531328.1826394193,1830393.995775599,1319557.6195430008,2182835.9447876127
2022-09-30,1986385.763024724,1513191.1663709758,3492409.7955382764,1507648.5334267004,1799356.8220349394,1306057.1645057234,2178313.908116757
2022-10-03,1981649.37123043,1507771.9945185448,3493809.6262896233,1547452.2871559255,1841570.7749459925,1330990.7394230547,2185614.527832322
2022-10-04,1981165.0977606282,1507159.2882728756,3494276.361213721,1595402.2979221558,1899470.8395657104,1357164.6479230893,2209651.2498744675
2022-10-05,1976895.2372572334,1502432.6134052216,3494743.1584885223,1591688.268120395,1898460.658500504,1352419.9102833741,2204116.8834204213
2022-10-06,1972885.2309704367,1497992.896812788,3495210.018122357,1575268.5381935926,1883514.4656334978,1341922.1590146497,2197590.3979687346
2022-10-07,1969466.6280476777,1494198.9722664019,3495676.9401235553,1531328.182639419,1811744.8540101678,1316619.9425036588,2184297.0010687993
2022-10-10,1963295.01013723,1487251.7864430454,3497078.0804146547,1519635.7668783579,1793634.3496786337,1308223.4950606334,2171285.535641517
2022-10-11,1966451.0852376113,1490582.0899029681,3497545.2519686352,1510012.0558896207,1768993.1023377501,1303581.9343227514,2168423.6134530017
2022-10-12,1962956.1905351144,1486712.2478028468,3498012.485931649,1505031.386977897,1768386.5324287335,1301439.187580021,2172246.782922914
2022-10-13,1959864.9100218324,1483282.4335557267,3498479.7823120323,1544750.8686183945,1809859.9374937285,1320411.5141977677,2180119.296875083
2022-10-14,1962760.5786607906,1486328.2630409938,3498947.141118124,1509547.8863018693,1755459.863019608,1299471.5820510765,2173667.439949214
2022-10-17,1965261.3722963366,1488770.5356871304,3500349.5921740485,1548338.6249070137,1813428.069782579,1320605.5111531254,2186689.9068848193
2022-10-18,1962873.8726593936,1486101.5366108704,3500817.2007663785,1566531.164955944,1827768.950749367,1330806.486697715,2179635.2474617814
2022-10-19,1964295.0714238123,1487553.5916573214,3501284.871826125,1555429.7307755754,1821103.1814623103,1320554.2159130503,2173248.1933776094
2022-10-20,1965554.2729045963,1488830.6951758708,3501752.6053616325,1542387.0769155738,1811811.7381446224,1310714.0114990913,2170528.876862421
2022-10-21,1970981.284998293,1494617.9559031688,3502220.401381248,1579869.444226242,1854294.2759341581,1330609.1541286218,2174789.3770714677
2022-10-24,1972044.7099916805,1495510.760107348,3503624.1644282164,1599201.2729123936,1874695.1949515191,1339640.5354293932,2181381.8745396873
2022-10-25,1976491.5965951886,1500242.7390996772,3504092.2104677446,1624738.273575868,1913474.5741744973,1357740.2563132418,2206966.21783441
2022-10-26,1974428.1665669335,1497919.371095213,3504560.3190331277,1612497.416138328,1871194.156465256,1354015.1126405506,2229397.8347609537
2022-10-27,1973751.6701006552,1497100.4247793127,3505028.4901327183,1603886.720273671,1837126.6491971104,1352414.1116452434,2214001.755114217
2022-10-28,1979915.9203845458,1504733.7154988947,3499817.8190823537,1642044.2066338095,1893343.9173806838,1370358.7853448417,2224342.978005876
2022-10-31,1993628.5923848865,1516410.035522123,3516688.691734829,1630183.3813152434,1871328.763406697,1362577.652285244,2221790.607457938
2022-11-01,1995522.6731085812,1518324.035940308,3517468.607538029,1623049.735542468,1852207.8683418238,1360013.2266870113,2221656.9048863505
2022-11-02,1992734.577853345,1515770.908657548,3514888.0134815555,1582317.5080177905,1788719.3093028422,1338617.168506321,2211265.6072520725
2022-11-03,1995908.3678259647,1519098.5869108778,3515543.207457684,1566024.5900839292,1753776.961749397,1328367.8701508672,2213133.6544649266
2022-11-04,1991553.913205346,1515155.915236513,3511267.027579583,1588564.2775596767,1781986.655881331,1339783.0218949642,2244130.9626065143
2022-11-07,1995280.5693504976,1523464.1489404407,3488290.5955290226,1603759.9082807298,1801578.6752412478,1345768.5174907981,2227399.674656957
2022-11-08,1991034.208926151,1521619.3032674617,3473401.0125070093,1612413.1440496005,1814707.255062535,1352414.901068081,2160745.0013200794
2022-11-09,1991005.56786093,1522836.6912863627,3466750.2877275757,1579193.921316922,1772830.0291732172,1336327.453853823,2067933.322016276
2022-11-10,1991000.449166871,1523436.975333804,3463531.958364605,1665977.210592511,1903644.703091046,1391865.8323206478,2134770.957622402
2022-11-11,1988148.5037459834,1520259.9711373725,3463848.004838629,1682101.1804890668,1938721.972088132,1399545.0326172567,2114851.7971392814
2022-11-14,1983245.3161304286,1514640.3172173514,3465236.387428026,1667792.2913789528,1921755.4170907133,1390835.5442531304,2100068.581004108
2022-11-15,1982420.960728033,1513654.207265143,3465699.3052785285,1682016.5045404895,1948349.3037550228,1402057.090180603,2110365.115566745
2022-11-16,1982050.2919143406,1513163.2327949652,3466162.2849698155,1669184.9347621568,1921755.417090713,1399110.435991037,2102494.2510361546
2022-11-17,1983693.1711781293,1514868.3558370888,3466625.326510148,1664077.723097392,1917513.8307583914,1394189.696068936,2103374.911239803
2022-11-18,1980007.8612767404,1510761.1600979478,3467088.4299077885,1671633.267793605,1917581.3438972451,1397184.0366177277,2103959.5598793495
2022-11-21,1980897.5468316185,1511470.3012900949,3468478.111327198,1665555.0424291736,1897855.1369321537,1393790.1751009547,2069802.4612442846
2022-11-22,1976736.2577793691,1506847.824340163,3468941.462236716,1687968.5910117298,1925189.361774389,1407919.6082462547,2085826.446833337
2022-11-23,1973219.2400055842,1502931.5675377732,3469404.8750448707,1698605.451744497,1944511.7479151573,1416595.0779360735,2102291.0786859603
2022-11-25,1972281.9998507884,1501738.5499050228,3470331.886390166,1698225.2850055732,1931719.6854474728,1416520.410933509,2099309.0369654745
2022-11-28,1981468.6531171885,1511477.9543478452,3471722.8678546418,1671126.96216149,1903375.2795400312,1402033.78092156,2088257.6257225387
2022-11-29,1987456.5157437846,1517916.5369326859,3472186.652228302,1668256.5955866545,1888967.7241069218,1398583.5518357372,2097247.445376602
2022-11-30,1987004.8136757137,1517336.7943277108,3472650.4985585045,1720807.6470054844,1975078.0070289066,1429376.5618075274,2125127.4122824892
2022-12-01,1983810.1589728394,1513764.8735148548,3473114.4068535264,1719541.4117553718,1977501.770647376,1433503.1477833858,2117846.094966689
2022-12-02,1987930.8431512036,1518170.1018065317,3473578.377121645,1717557.382931625,1969624.5388873506,1434888.3461950528,2122594.871136128
2022-12-05,1994698.9940264032,1525295.1475876833,3474970.659847378,1686659.9504773533,1936567.0030162781,1414892.1179972712,2119019.401756005
2022-12-06,1999453.5932675435,1530401.7064668136,3475434.878090685,1662347.0490196282,1896440.7157063582,1404320.740834656,2123512.2278613653
2022-12-07,2002997.4545039546,1534189.096761808,3475899.1583484947,1659519.0877290561,1888698.7198921728,1407890.6498901274,2114712.87759771
2022-12-08,2006092.0323791506,1537487.3769399708,3476363.5006290916,1672519.740164644,1911051.020224161,1412813.3661391488,2129420.841511897
2022-12-09,2008443.9784873952,1539974.427866414,3476827.904940761,1660025.6626010714,1898864.6889929606,1403125.9639042206,2125901.1309081265
2022-12-12,2013213.391769464,1544935.2971570517,3478221.490145079,1683958.531939823,1922698.0850170658,1415377.1721537,2129230.429068121
2022-12-13,2017288.2915072746,1549314.0866814489,3478686.1426639175,1696705.964249378,1943367.3792447762,1425587.3819096095,2150771.3267190703
2022-12-14,2016068.3816677607,1547886.9375597883,3479150.857255273,1685857.8848149918,1928959.6141435339,1421379.6738440325,2152218.258227664
